chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,gw,name,position
,,198826,0,0,0,0,0,2,2.7,1.7,1,Ben,1.0,566,False,,,50,198826.jpg,1.0,Godfrey,0.0,False,,a,7,11,1,2582,936,574,259,0.2,0.2,Godfrey,59,0,0,0,1,0,0,0,0,0,0,0,8,20.4,10.4,0.0,3.1,272,110,256,80,532,204,311,110,,,,,,,5,Ben Godfrey,DEF
,,111782,0,0,0,0,0,1,2.4,1.4,0,Robin,0.0,573,False,,,45,111782.jpg,0.0,Olsen,0.0,False,,a,7,11,0,1481,278,416,119,0.0,0.0,Olsen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,476,58,463,42,428,40,480,58,,,,,,,5,Robin Olsen,GK
,,126187,0,0,-1,1,0,3,0.5,0.5,3,Ruben,1.0,115,False,,,59,126187.jpg,2.5,Loftus-Cheek,0.2,False,,a,8,54,5,5949,836,9026,603,0.2,0.8,Loftus-Cheek,140,0,0,1,1,0,0,0,0,0,0,0,20,12.4,17.4,33.0,6.2,304,129,204,122,148,76,257,116,,,,,,,5,Ruben Loftus-Cheek,MID
,,40559,0,0,0,0,0,1,-0.5,-0.5,0,Fabricio,0.0,171,False,,,40,40559.jpg,0.0,Agosto Ramírez,1.8,False,,a,8,54,0,24133,2288,31795,2325,0.0,0.0,Fabri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,386,27,365,6,320,4,389,27,,,,,,,5,Fabricio Agosto Ramírez,GK
0.0,,55038,0,0,-2,2,0,3,0.0,-0.5,0,Kevin,0.0,172,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.518943Z,48,55038.jpg,0.0,McDonald,0.0,False,,n,8,54,0,744,47,3811,202,0.0,0.0,McDonald,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,504,200,491,200,465,186,507,200,,,,,,,5,Kevin McDonald,MID
,,61739,-1,1,-2,2,0,2,-0.2,-0.2,0,Maxime,0.3,173,False,,,43,61739.jpg,0.5,Le Marchand,0.1,False,,a,8,54,1,891,262,7383,338,0.1,0.2,Le Marchand,122,0,0,0,1,0,0,0,2,0,0,0,12,12.6,1.6,1.0,1.6,302,122,310,108,310,109,348,129,,,,,,,5,Maxime Le Marchand,DEF
0.0,,61916,0,0,-2,2,0,3,0.0,-0.5,0,Stefan,0.0,174,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.533609Z,48,61916.jpg,0.0,Johansen,0.0,False,,n,8,54,0,331,39,2185,117,0.0,0.0,Johansen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,506,201,493,201,467,187,509,201,5.0,,,,,,5,Stefan Johansen,MID
,,76357,0,0,-2,2,0,3,1.2,1.2,2,Tom,1.7,175,False,,,53,76357.jpg,1.5,Cairney,0.1,False,,a,8,54,6,1564,73,13164,503,0.3,1.1,Cairney,360,0,0,0,8,0,0,0,2,0,0,0,63,59.0,104.5,16.0,17.9,152,58,30,21,214,110,88,50,2.0,,4.0,,,,5,Tom Cairney,MID
,,82514,0,0,-1,1,0,2,1.2,1.2,2,Tim,1.7,176,False,,,44,82514.jpg,1.5,Ream,0.2,False,,a,8,54,6,3948,831,7783,495,0.4,1.4,Ream,360,0,0,0,8,0,0,0,0,0,0,0,64,69.2,3.3,0.0,7.3,124,45,285,93,375,148,243,80,,,,,,,5,Tim Ream,DEF
0.0,0.0,83543,0,0,-3,3,0,3,0.0,0.0,0,Anthony,0.0,177,False,Joined Nottingham Forest on loan until 7/1 on 16/10. - Expected back 07 Jan,2020-10-16T21:30:11.452901Z,52,83543.jpg,0.0,Knockaert,0.1,False,,n,8,54,0,911,10,10057,808,0.0,0.0,Knockaert,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,551,220,546,220,540,215,554,220,,,,,,,5,Anthony Knockaert,MID
,,84915,0,0,-1,1,0,2,-0.5,-0.5,0,Michael,0.0,178,False,,,44,84915.jpg,0.0,Hector,0.2,False,,a,8,54,0,3434,155,13245,845,0.0,0.0,Hector,237,0,0,0,10,0,0,0,1,0,0,0,33,38.8,11.3,18.0,6.7,217,85,246,74,202,59,252,86,,,,,,,5,Michael Hector,DEF
0.0,0.0,87107,-1,1,-2,2,0,2,0.0,0.0,0,Cyrus,0.0,179,False,Joined Nottingham Forest on loan until the end of the season on 18/9. - Expected back 01 Jul,2020-09-21T00:30:18.332101Z,43,87107.jpg,0.0,Christie,0.1,False,,n,8,54,0,351,25,8099,236,0.0,0.0,Christie,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,418,158,396,154,357,138,421,157,,,,,,,5,Cyrus Christie,DEF
,,92259,0,0,-2,2,0,3,0.2,0.2,0,Neeskens,0.7,180,False,,,48,92259.jpg,1.2,Kebano,0.1,False,,a,8,54,5,2320,96,8452,440,0.1,1.0,Kebano,115,0,0,0,3,0,0,0,0,0,0,0,11,1.4,14.6,47.0,5.9,372,170,221,129,99,52,259,118,6.0,,1.0,,,,5,Neeskens Kebano,MID
,,96994,-1,1,-1,1,0,4,0.5,0.5,0,Bobby,1.0,181,False,,,54,96994.jpg,2.2,Decordova-Reid,0.1,False,,a,8,54,9,9693,518,12429,1059,0.2,1.7,Decordova-Reid,204,1,0,0,4,0,0,0,1,0,0,0,45,41.6,14.7,47.0,10.3,206,22,218,29,100,30,185,27,,,,,,,5,Bobby Decordova-Reid,FWD
,,101105,0,0,-1,1,0,2,0.2,0.2,0,Joe,0.7,182,False,,,49,101105.jpg,1.5,Bryan,0.6,False,,a,8,54,6,11150,474,41087,2969,0.1,1.2,Bryan,336,0,1,0,11,0,0,0,1,0,0,0,61,60.2,50.6,25.0,13.6,148,58,93,21,168,45,134,39,3.0,,3.0,,,,5,Joe Bryan,DEF
0.0,0.0,122074,0,0,-1,1,0,1,0.0,0.0,0,Marcus,0.0,183,False,Joined Middlesbrough on loan until the end of the season on 10/9. - Expected back 01 Jul,2020-09-10T14:30:11.949431Z,44,122074.jpg,0.0,Bettinelli,0.0,False,,n,8,54,0,365,15,3760,152,0.0,0.0,Bettinelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,439,48,418,27,381,25,443,48,,,,,,,5,Marcus Bettinelli,GK
,,128389,0,0,-1,1,0,4,0.8,0.8,0,Aleksandar,1.3,184,False,,,59,128389.jpg,3.4,Mitrović,11.5,False,,a,8,54,17,425500,9638,1164211,121978,0.2,2.9,Mitrović,387,2,0,0,9,0,0,1,1,0,0,3,43,84.2,45.9,209.0,32.6,92,15,105,11,10,6,33,15,,,2.0,,1.0,,5,Aleksandar Mitrović,FWD
0.0,0.0,149266,0,0,-1,1,0,2,0.0,0.0,0,Alfie,0.0,185,False,Joined Bristol City on loan until the end of the season on 6/9. - Expected back 01 Jul,2020-09-07T02:00:12.698046Z,44,149266.jpg,0.0,Mawson,0.0,False,,n,8,54,0,168,11,1230,24,0.0,0.0,Mawson,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,441,170,420,167,383,153,445,170,,,,,,,5,Alfie Mawson,DEF
,,155529,0,0,-1,1,0,1,-0.5,-0.5,0,Marek,0.0,186,False,,,44,155529.jpg,1.0,Rodák,0.4,False,,a,8,54,1,7435,801,17250,1171,0.0,0.2,Rodák,90,0,0,0,3,0,0,0,0,0,2,0,11,18.2,0.0,0.0,1.8,283,22,423,28,387,26,341,22,,,,,,,5,Marek Rodák,GK
,,166324,0,0,-1,1,0,3,1.2,1.2,1,Ivan Ricardo,1.7,187,False,,,54,166324.jpg,1.8,Neves Abreu Cavaleiro,0.1,False,,a,8,54,9,2570,91,6599,392,0.3,1.7,Cavaleiro,426,0,0,0,12,0,0,0,1,0,0,0,39,37.8,122.0,45.0,20.4,222,89,20,14,106,58,74,43,1.0,,,,,,5,Ivan Ricardo Neves Abreu Cavaleiro,MID
0.0,,168765,0,0,-2,2,0,3,0.0,-0.5,0,Josh,0.0,188,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.592793Z,48,168765.jpg,1.5,Onomah,0.1,False,,n,8,54,3,1841,60,9408,559,0.0,0.6,Onomah,131,0,0,0,7,0,0,0,0,0,0,0,7,12.0,7.4,2.0,2.1,305,130,262,140,301,148,334,149,,,,,,,5,Josh Onomah,MID
0.0,,170271,0,0,-3,3,0,3,0.0,-0.5,0,Jean Michaël,0.0,189,False,Not included in Fulham's 25-man Premier League squad. - Unknown return date,2020-10-20T22:30:18.607195Z,47,170271.jpg,0.0,Seri,0.1,False,,n,8,54,0,2651,389,7530,382,0.0,0.0,Seri,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,502,199,489,199,461,183,505,199,,,,,,,5,Jean Michaël Seri,MID
,,197030,0,0,-1,1,0,3,-0.2,-0.2,0,Aboubakar,0.3,190,False,,,49,197030.jpg,1.0,Kamara,0.1,False,,a,8,54,4,3959,69,7615,467,0.1,0.8,Kamara,193,0,0,0,8,0,0,0,1,0,0,0,2,10.8,42.0,32.0,8.0,310,135,113,76,150,77,227,105,,,,,2.0,,5,Aboubakar Kamara,MID
,,203325,0,0,0,0,0,3,1.2,1.2,1,André-Frank,1.7,191,False,,,45,203325.jpg,2.2,Zambo Anguissa,2.4,False,,a,8,54,11,218296,3859,118758,9205,0.4,2.4,Anguissa,387,0,1,0,9,0,0,0,1,0,0,0,76,104.2,94.2,40.0,23.9,60,23,38,28,125,66,57,31,,,,,,,5,André-Frank Zambo Anguissa,MID
0.0,0.0,208998,0,0,-1,1,0,2,0.0,0.0,0,Zeze Steven,0.0,192,False,Joined Bristol City on loan until the end of the season on 7/9. - Expected back 01 Jul,2020-09-08T09:30:15.158422Z,44,208998.jpg,0.0,Sessegnon,0.1,False,,n,8,54,0,350,12,7116,208,0.0,0.0,Sessegnon,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,447,175,427,172,392,159,451,175,,,,,,,5,Zeze Steven Sessegnon,DEF
0.0,0.0,153366,0,0,0,0,0,3,0.0,0.0,0,Harrison,0.0,373,False,Knock - Unknown return date,2020-09-30T13:30:17.140962Z,45,153366.jpg,2.0,Reed,0.8,False,,i,8,54,4,44915,154,71227,5620,0.0,0.9,Reed,159,0,0,0,7,0,0,0,0,0,0,0,31,23.6,19.6,8.0,5.1,265,107,200,119,254,132,278,128,,,,,,,5,Harrison Reed,MID
,,169528,0,0,-1,1,0,2,0.8,0.8,2,Antonee,1.3,484,False,,,44,169528.jpg,2.0,Robinson,0.1,False,,a,8,54,4,1858,410,4818,287,0.3,0.9,Robinson,180,0,0,0,2,0,0,0,0,0,0,0,30,49.0,30.5,19.0,9.9,179,72,148,35,196,56,193,62,,,,,,,5,Antonee Robinson,DEF
100.0,100.0,151086,0,0,0,0,0,3,-0.2,-0.2,1,Mario,0.3,493,False,,2020-09-30T13:30:17.324660Z,45,151086.jpg,1.0,Lemina,0.5,False,,a,8,54,2,8148,447,52645,2100,0.1,0.4,Lemina,29,0,0,0,1,0,0,0,0,0,0,0,6,5.0,0.4,8.0,1.4,342,155,341,167,253,131,350,157,,,,,,,5,Mario Lemina,MID
,,84182,0,0,0,0,0,1,1.8,1.8,3,Alphonse,2.3,516,False,,,45,84182.jpg,2.0,Areola,1.3,False,,a,8,54,8,41783,4246,55838,3732,0.5,1.8,Areola,360,0,0,0,9,0,0,0,0,0,14,0,63,104.0,0.0,0.0,10.3,61,10,455,38,421,36,183,10,,,,,,,5,Alphonse Areola,GK
0.0,0.0,167074,0,0,-1,1,0,2,0.0,0.0,0,Kenny,0.0,517,False,Calf injury - Unknown return date,2020-09-28T19:30:13.417631Z,44,167074.jpg,1.0,Tete,0.1,False,,i,8,54,2,5692,28,10609,625,0.0,0.5,Tete,128,0,1,0,6,0,0,0,1,0,0,0,29,53.0,67.5,4.0,12.4,168,68,57,12,282,93,148,48,,,,,,,5,Kenny Tete,DEF
,,72681,-1,1,-1,1,0,2,-0.5,-0.5,0,Denis,0.0,525,False,,,44,72681.jpg,0.3,Odoi,0.1,False,,a,8,54,1,5060,137,4504,379,0.0,0.2,Odoi,270,0,0,0,10,0,0,0,1,0,0,0,34,35.4,20.8,8.0,6.4,233,92,192,53,247,77,254,88,,,,,,,5,Denis Odoi,DEF
,,219352,0,0,0,0,0,3,5.0,5.0,10,Ademola,5.5,557,False,,,50,219352.jpg,5.5,Lookman,0.2,False,,a,8,54,11,12526,10530,1664,1122,1.1,2.2,Lookman,113,1,0,0,1,0,0,0,0,0,0,3,41,66.8,52.7,46.0,16.6,131,49,87,60,104,56,102,56,4.0,,,,,,5,Ademola Lookman,MID
,,159506,0,0,0,0,0,2,1.5,1.5,2,Ola,2.0,562,False,,,45,159506.jpg,2.0,Aina,0.0,False,,a,8,54,4,1122,415,323,141,0.4,0.9,Aina,180,0,0,0,2,0,0,0,0,0,0,0,32,33.2,20.5,0.0,5.3,243,97,194,55,433,175,273,95,,,,,,,5,Ola Aina,DEF
0.0,0.0,174874,0,0,0,0,0,2,0.0,0.0,0,Joachim,0.0,571,False,Ankle injury - Unknown return date,2020-10-16T12:30:24.578129Z,45,174874.jpg,0.0,Andersen,0.0,False,,i,8,54,0,165,12,111,49,0.0,0.0,Andersen,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,481,188,469,188,436,176,485,188,,,,,,,5,Joachim Andersen,DEF
,,109646,0,0,0,0,0,2,1.2,1.2,2,Tosin,2.0,572,False,,,45,109646.jpg,2.0,Adarabioyo,0.0,False,,a,8,54,2,604,424,129,89,0.4,0.4,Adarabioyo,90,0,0,0,1,0,0,0,0,0,0,0,15,14.6,0.0,8.0,2.3,294,119,462,186,252,80,329,122,,,,,,,5,Tosin Adarabioyo,DEF
,,109434,0,0,0,0,0,2,1.2,1.2,0,Terence,0.0,585,False,,,45,109434.jpg,0.0,Kongolo,0.0,False,,a,8,54,0,16,16,3,3,0.0,0.0,Kongolo,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,475,186,461,185,427,172,479,186,,,,,,,5,Terence Kongolo,DEF
100.0,75.0,15033,0,0,-1,1,0,2,0.0,0.4,0,Wes,0.0,216,False,,2020-10-16T23:00:18.261247Z,44,15033.jpg,1.0,Morgan,0.1,False,,a,9,13,1,5374,271,5958,791,0.0,0.2,Morgan,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.0,0.0,0.0,379,136,400,158,362,143,425,161,,,,,,,5,Wes Morgan,DEF
,,17745,0,0,0,0,0,1,2.3,2.8,3,Kasper,2.3,217,False,,,55,17745.jpg,3.0,Schmeichel,12.4,False,,a,9,13,15,187286,9690,298576,32005,0.4,2.7,Schmeichel,450,0,0,1,8,0,0,0,0,0,13,0,81,114.4,0.0,0.0,11.5,47,6,557,59,555,59,161,7,,,,,,,5,Kasper Schmeichel,GK
100.0,100.0,37402,0,0,0,0,0,2,0.3,0.8,0,Christian,0.3,218,False,,2020-08-15T10:00:11.758506Z,45,37402.jpg,1.0,Fuchs,0.1,False,,a,9,13,1,4830,369,3882,509,0.1,0.2,Fuchs,10,0,0,0,1,0,0,0,0,0,0,0,3,6.0,0.0,0.0,0.6,337,130,445,178,411,165,366,132,,,3.0,,,,5,Christian Fuchs,DEF
100.0,75.0,37642,0,0,0,0,0,2,1.0,1.1,1,Jonny,1.0,219,False,,2020-10-16T02:30:13.164931Z,55,37642.jpg,1.0,Evans,0.2,False,,a,9,13,3,6545,1203,6048,735,0.2,0.5,Evans,259,0,0,0,5,0,0,0,2,0,0,0,27,49.8,1.6,0.0,5.2,178,71,315,112,556,211,276,96,,,,,,,5,Jonny Evans,DEF
0.0,0.0,46483,0,0,-1,1,0,3,0.0,0.0,0,Adrien,0.0,220,False,Transferred to Sampdoria,2020-10-05T07:20:56.395434Z,44,46483.jpg,0.0,Silva,0.4,False,,u,9,13,0,8108,117,31832,3226,0.0,0.0,Silva,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,426,175,405,175,367,155,430,175,,,,,,,5,Adrien Silva,MID
,,51938,0,0,-1,1,0,3,0.0,0.5,0,Marc,0.0,221,False,,,54,51938.jpg,1.0,Albrighton,0.1,False,,a,9,13,2,2708,81,9188,573,0.0,0.4,Albrighton,30,0,0,0,0,0,0,0,0,0,0,0,6,0.6,0.9,2.0,0.3,376,172,322,159,305,150,376,172,4.0,,,,,,5,Marc Albrighton,MID
0.0,0.0,61604,0,0,-1,1,0,3,0.0,0.0,0,Matty,0.0,222,False,Joined Barnsley on loan until January on 16/10. - Expected back 01 Feb,2020-10-16T21:30:11.572098Z,44,61604.jpg,0.0,James,0.4,False,,n,9,13,0,15463,305,29234,4665,0.0,0.0,James,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,429,176,408,176,370,156,433,176,,,,,,,5,Matty James,MID
,,95463,0,0,0,0,0,1,0.0,0.5,0,Danny,0.0,223,False,,,45,95463.jpg,0.0,Ward,0.2,False,,a,9,13,0,1525,115,5324,418,0.0,0.0,Ward,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,472,56,457,39,423,37,476,56,,,,,,,5,Danny Ward,GK
75.0,75.0,101668,-1,1,0,0,2,4,4.7,5.1,0,Jamie,6.3,224,False,Calf injury - 75% chance of playing,2020-10-16T13:30:22.970773Z,100,101668.jpg,8.5,Vardy,20.3,False,,d,9,13,34,1019833,7140,1043915,275488,0.6,3.4,Vardy,354,5,0,1,7,0,0,0,0,0,0,6,138,181.6,23.4,143.0,34.9,10,3,181,25,25,15,24,12,,,,,1.0,,5,Jamie Vardy,FWD
100.0,75.0,106837,0,0,0,0,0,3,1.7,1.7,3,Dennis,1.7,225,False,,2020-10-16T14:00:23.233127Z,55,106837.jpg,4.8,Praet,0.5,False,,a,9,13,19,66850,632,50787,4014,0.3,3.5,Praet,291,1,1,2,3,0,0,0,0,0,0,1,61,79.8,61.0,70.0,20.8,105,39,70,48,65,36,72,42,,,,,,,5,Dennis Praet,MID
0.0,0.0,111931,0,0,-1,1,0,2,0.0,0.0,0,Ricardo Domingos,0.0,226,False,Knee injury - Expected back 05 Dec,2020-08-15T10:00:11.805174Z,59,111931.jpg,0.0,Barbosa Pereira,0.1,False,,i,9,13,0,1586,160,6371,316,0.0,0.0,Pereira,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,577,214,576,214,576,214,579,214,,,,,,,5,Ricardo Domingos Barbosa Pereira,DEF
0.0,0.0,155569,0,0,0,0,0,2,0.0,0.0,0,Daniel,0.0,227,False,Hamstring injury - Unknown return date,2020-10-04T13:30:15.269052Z,40,155569.jpg,0.0,Amartey,1.2,False,,i,9,13,0,38619,400,63223,6805,0.0,0.0,Amartey,144,0,0,0,4,0,0,0,1,0,0,0,19,22.4,1.8,0.0,2.4,267,108,305,106,330,117,325,119,,,,,,,5,Daniel Amartey,DEF
,,166989,0,0,-1,1,0,3,3.0,3.5,1,Youri,3.0,228,False,,,64,166989.jpg,2.8,Tielemans,1.8,False,,a,9,13,14,60969,2297,91621,9531,0.5,2.2,Tielemans,450,1,0,1,8,0,0,0,2,0,0,0,85,112.8,62.9,49.0,22.5,49,19,64,44,95,50,63,36,2.0,,2.0,,3.0,,5,Youri Tielemans,MID
,,168580,-1,1,-3,3,0,3,1.0,1.5,1,Ayoze,1.0,229,False,,,62,168580.jpg,2.0,Pérez,1.3,False,,a,9,13,8,23640,734,164556,7238,0.2,1.3,Pérez,280,0,0,1,4,0,0,0,1,0,0,0,23,33.0,36.8,103.0,17.4,244,97,125,81,42,22,93,52,,,,,2.0,,5,Ayoze Pérez,MID
100.0,100.0,172632,0,0,-2,2,0,3,0.0,0.5,0,Demarai,0.0,230,False,,2020-09-25T21:00:14.856498Z,53,172632.jpg,0.0,Gray,0.1,False,,a,9,13,0,1422,89,10333,247,0.0,0.0,Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,556,224,551,224,545,219,559,224,5.0,,4.0,,,,5,Demarai Gray,MID
100.0,100.0,172780,0,0,0,0,0,3,3.7,4.2,1,James,3.7,231,False,,2020-10-04T13:30:15.292081Z,70,172780.jpg,3.2,Maddison,2.4,False,,a,9,13,13,210279,5702,169596,17293,0.5,1.9,Maddison,86,1,1,0,3,0,0,0,0,0,0,1,37,40.2,39.0,25.0,10.4,212,86,119,79,169,88,182,88,1.0,,1.0,,4.0,,5,James Maddison,MID
,,173515,0,0,-3,3,0,4,1.3,1.8,2,Kelechi,1.3,233,False,,,57,173515.jpg,1.3,Iheanacho,0.3,False,,a,9,13,4,7500,920,33712,1271,0.2,0.7,Iheanacho,101,0,0,1,1,0,0,0,0,0,0,0,12,8.6,38.1,29.0,7.6,321,34,121,16,158,36,239,34,,,,,5.0,,5,Kelechi Iheanacho,FWD
,,197469,0,0,-1,1,0,3,0.7,1.2,1,Hamza,0.7,234,False,,,49,197469.jpg,1.0,Choudhury,0.1,False,,a,9,13,2,1236,78,3664,221,0.1,0.4,Choudhury,13,0,0,0,1,0,0,0,0,0,0,0,8,3.2,1.6,0.0,0.5,356,159,314,156,511,204,369,167,,,,,,,5,Hamza Choudhury,MID
,,201666,-1,1,0,0,0,3,2.0,2.5,2,Harvey,2.0,235,False,,,70,201666.jpg,4.4,Barnes,5.6,False,,a,9,13,22,417432,4261,309315,52240,0.3,3.1,Barnes,450,1,1,1,8,0,0,0,0,0,0,3,62,92.4,55.1,221.0,36.8,74,26,83,57,9,4,19,11,,,,,,,5,Harvey Barnes,MID
0.0,0.0,203341,0,0,-1,1,0,3,0.0,0.0,0,Wilfred,0.0,236,False,Groin Injury - Expected back 19 Dec,2020-09-23T14:00:18.236626Z,49,203341.jpg,2.5,Ndidi,0.7,False,,i,9,13,5,17678,78,119582,4017,0.0,1.0,Ndidi,180,0,0,1,2,0,0,0,0,0,0,0,29,47.8,1.5,0.0,4.9,183,72,316,157,513,205,283,130,,,,,,,5,Wilfred Ndidi,MID
0.0,0.0,213405,0,0,-1,1,0,2,0.0,0.0,0,Filip,0.0,237,False,Joined Cardiff City on loan until the end of the season on 16/10. - Expected back 01 Jul,2020-09-11T16:00:17.923567Z,44,213405.jpg,0.0,Benkovic,0.0,False,,n,9,13,0,153,11,4063,142,0.0,0.0,Benkovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,449,176,429,173,394,160,453,176,,,,,,,5,Filip Benkovic,DEF
0.0,0.0,218031,-1,1,-1,1,0,2,0.0,0.0,0,Çaglar,0.3,238,False,Muscle injury - Expected back 16 Jan,2020-10-15T19:00:23.817858Z,54,218031.jpg,2.0,Söyüncü,6.6,False,,i,9,13,8,101188,198,552473,121391,0.1,1.5,Söyüncü,360,0,0,1,7,0,0,0,1,0,0,0,64,83.4,24.6,44.0,15.2,94,32,178,50,112,22,119,30,,,,,,,5,Çaglar Söyüncü,DEF
,,220627,1,-1,3,-3,0,2,1.3,1.8,2,James,1.3,239,False,,,48,220627.jpg,4.0,Justin,22.2,False,,a,9,13,20,1122082,22356,421972,49061,0.3,4.2,Justin,450,1,1,1,8,0,0,0,1,0,0,1,92,116.0,47.9,37.0,20.1,40,11,102,24,135,31,75,14,,,,,,,5,James Justin,DEF
,,244619,0,0,-2,2,0,2,0.0,0.5,0,Luke,0.0,240,False,,,43,244619.jpg,0.0,Thomas,0.2,False,,a,9,13,0,4034,445,19629,815,0.0,0.0,Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,420,160,398,156,360,141,423,159,,,,,,,5,Luke Thomas,DEF
,,166477,0,0,3,-3,2,2,2.0,2.5,1,Timothy,2.0,498,False,,,58,166477.jpg,5.8,Castagne,21.0,False,,a,9,13,29,1437015,86495,294432,55093,0.3,5.0,Castagne,450,1,3,1,8,0,0,0,1,0,0,4,114,127.8,66.7,84.0,27.9,30,10,59,13,52,3,42,5,,,,,,,5,Timothy Castagne,DEF
,,86881,0,0,0,0,0,3,3.0,3.5,3,Nampalys,3.0,518,False,,,45,86881.jpg,2.6,Mendy,3.1,False,,a,9,13,13,255790,11886,112425,11371,0.7,2.9,Mendy,435,0,1,2,7,0,0,0,2,0,0,0,61,68.6,41.9,8.0,11.8,127,46,114,77,251,130,157,78,,,,,,,5,Nampalys Mendy,MID
,,228798,0,0,0,0,0,3,0.3,0.8,0,Cengiz,0.3,541,False,,,60,228798.jpg,1.0,Ünder,0.0,False,,a,9,13,1,5303,201,3313,527,0.0,0.2,Ünder,35,0,0,0,1,0,0,0,0,0,0,0,2,2.6,3.3,4.0,1.0,363,165,289,149,289,143,360,163,,,,,,,5,Cengiz Ünder,MID
,,444463,0,0,0,0,0,2,1.0,1.5,2,Wesley,1.0,561,False,,,50,444463.jpg,2.0,Fofana,0.0,False,,a,9,13,2,1687,796,328,161,0.2,0.4,Fofana,90,0,0,0,1,0,0,0,0,0,0,0,20,26.6,0.3,0.0,2.7,261,105,352,129,537,206,317,114,,,,,,,5,Wesley Fofana,DEF
,,149828,0,0,0,0,0,4,1.3,1.8,1,Islam,1.0,579,False,,,50,149828.jpg,1.0,Slimani,0.0,False,,a,9,13,1,1686,1686,266,266,0.2,0.2,Slimani,19,0,0,0,1,0,0,0,0,0,0,0,3,0.2,11.7,6.0,1.8,380,47,241,34,271,44,342,42,,,,,,,5,Islam Slimani,FWD
100.0,100.0,28690,0,0,-2,2,0,3,0.3,-0.2,1,Pablo,0.3,193,False,,2020-09-19T16:30:18.234418Z,58,28690.jpg,1.5,Hernández Domínguez,0.4,False,,a,10,2,3,13229,514,108257,1127,0.1,0.5,Hernández,76,0,0,0,3,0,0,0,0,0,0,0,10,8.6,5.7,24.0,3.9,322,141,269,144,173,91,302,139,3.0,,2.0,,,,5,Pablo Hernández Domínguez,MID
100.0,75.0,39790,-1,1,-2,2,0,1,0.0,-0.4,0,Francisco,0.0,194,False,,2020-09-30T13:30:16.774093Z,43,39790.jpg,0.0,Casilla Cortés,1.2,False,,a,10,2,0,11449,646,89172,4450,0.0,0.0,Casilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,415,40,393,19,353,17,418,40,,,,,,,5,Francisco Casilla Cortés,GK
75.0,50.0,55914,0,0,-1,1,0,2,2.2,1.2,0,Liam,3.0,195,False,Groin Injury - 75% chance of playing,2020-10-11T23:30:11.464394Z,44,55914.jpg,3.3,Cooper,0.7,False,,d,10,2,10,37131,935,43381,4792,0.7,2.3,Cooper,270,0,0,1,4,0,0,0,0,0,0,1,59,78.4,1.4,6.0,8.6,106,36,317,113,265,84,210,67,,,,,,,5,Liam Cooper,DEF
