element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,player_id,name,position,team
513.0,26.0,17.0,0.0,False,2020-09-27T13:00:00Z,1.0,1.0,3.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.0,0.0,0.2,0.0,0.0,45.0,-49564.0,195388.0,22304.0,71868.0,513,Jamal Lewis,DEF,14
513.0,36.0,4.0,1.0,True,2020-10-03T19:00:00Z,3.0,1.0,4.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.6,4.0,0.5,45.0,-16133.0,186537.0,6351.0,22484.0,513,Jamal Lewis,DEF,14
513.0,45.0,13.0,0.0,True,2020-10-17T19:00:00Z,1.0,4.0,5.0,90.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,23.0,22.3,2.0,4.7,44.0,-11296.0,176226.0,17109.0,28405.0,513,Jamal Lewis,DEF,14
262.0,3.0,10.0,0.0,True,2020-09-12T16:30:00Z,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,339175.0,0.0,0.0,262,Rhian Brewster,FWD,15
262.0,11.0,5.0,0.0,False,2020-09-20T15:30:00Z,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,22080.0,401081.0,85310.0,63230.0,262,Rhian Brewster,FWD,15
262.0,25.0,10.0,0.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-41736.0,343265.0,28734.0,52167.0,262,Rhian Brewster,FWD,15
262.0,29.0,1.0,0.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,22817.0,368689.0,30270.0,7453.0,262,Rhian Brewster,FWD,15
262.0,46.0,8.0,1.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.4,0.3,0.0,0.2,45.0,98573.0,482250.0,175100.0,76527.0,262,Rhian Brewster,FWD,15
343.0,8.0,20.0,2.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,1.4,3.0,23.0,2.7,60.0,0.0,17568.0,0.0,0.0,343,Billy Sharp,FWD,15
343.0,10.0,2.0,0.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,30.0,21686.0,4385.0,4355.0,343,Billy Sharp,FWD,15
343.0,25.0,10.0,1.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.1,19.0,2.1,59.0,-5336.0,17103.0,1203.0,6539.0,343,Billy Sharp,FWD,15
343.0,29.0,1.0,1.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,2.0,0.4,58.0,-3619.0,13929.0,377.0,3996.0,343,Billy Sharp,FWD,15
343.0,46.0,8.0,7.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,33.2,0.3,17.0,5.1,58.0,-1828.0,12462.0,465.0,2293.0,343,Billy Sharp,FWD,15
344.0,8.0,20.0,1.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,2.7,8.0,1.2,55.0,0.0,64923.0,0.0,0.0,344,David McGoldrick,FWD,15
344.0,10.0,2.0,1.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,55.0,-6507.0,63573.0,6536.0,13043.0,344,David McGoldrick,FWD,15
344.0,25.0,10.0,2.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,73.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.8,12.0,5.0,1.9,54.0,-12442.0,52823.0,4271.0,16713.0,344,David McGoldrick,FWD,15
344.0,29.0,1.0,8.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,33.2,4.4,28.0,6.6,54.0,-8265.0,45992.0,3458.0,11723.0,344,David McGoldrick,FWD,15
344.0,46.0,8.0,2.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.1,9.0,0.9,54.0,-2816.0,45304.0,8399.0,11215.0,344,David McGoldrick,FWD,15
345.0,8.0,20.0,1.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,70.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,11.4,1.5,2.0,1.5,50.0,0.0,135308.0,0.0,0.0,345,Chris Basham,DEF,15
345.0,10.0,2.0,2.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,16.0,0.8,4.0,2.1,50.0,-14295.0,126555.0,3894.0,18189.0,345,Chris Basham,DEF,15
345.0,25.0,10.0,2.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,19.6,1.5,6.0,2.7,50.0,-14673.0,113907.0,4266.0,18939.0,345,Chris Basham,DEF,15
345.0,29.0,1.0,1.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,11.6,0.8,6.0,1.8,49.0,-15282.0,99516.0,1429.0,16711.0,345,Chris Basham,DEF,15
345.0,46.0,8.0,4.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,80.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,28.6,29.6,4.0,6.2,49.0,-7235.0,95073.0,5612.0,12847.0,345,Chris Basham,DEF,15
346.0,8.0,20.0,2.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.2,36.0,14.0,6.0,60.0,0.0,33140.0,0.0,0.0,346,John Fleck,MID,15
346.0,10.0,2.0,2.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.6,0.8,0.0,0.5,60.0,-3434.0,32626.0,2704.0,6138.0,346,John Fleck,MID,15
346.0,25.0,10.0,0.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-6034.0,27408.0,1709.0,7743.0,346,John Fleck,MID,15
346.0,29.0,1.0,1.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.2,12.0,0.0,1.5,58.0,-6120.0,21706.0,458.0,6578.0,346,John Fleck,MID,15
346.0,46.0,8.0,0.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,-4871.0,17150.0,396.0,5267.0,346,John Fleck,MID,15
347.0,8.0,20.0,1.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.2,6.9,6.0,2.6,55.0,0.0,340758.0,0.0,0.0,347,Enda Stevens,DEF,15
347.0,10.0,2.0,2.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,13.2,0.3,0.0,1.4,55.0,-42400.0,306284.0,5284.0,47684.0,347,Enda Stevens,DEF,15
347.0,25.0,10.0,2.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,29.8,1.8,9.0,4.1,55.0,-44946.0,264639.0,4071.0,49017.0,347,Enda Stevens,DEF,15
347.0,29.0,1.0,1.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,16.2,4.6,10.0,3.1,54.0,-41947.0,224544.0,1296.0,43243.0,347,Enda Stevens,DEF,15
347.0,46.0,8.0,2.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,15.4,2.6,19.0,3.7,54.0,-25491.0,202683.0,5038.0,30529.0,347,Enda Stevens,DEF,15
348.0,8.0,20.0,0.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,14532.0,0.0,0.0,348,Simon Moore,GK,15
348.0,10.0,2.0,0.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-1228.0,15846.0,443.0,1671.0,348,Simon Moore,GK,15
348.0,25.0,10.0,0.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-1535.0,15103.0,229.0,1764.0,348,Simon Moore,GK,15
348.0,29.0,1.0,0.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-981.0,14565.0,151.0,1132.0,348,Simon Moore,GK,15
348.0,46.0,8.0,0.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,-861.0,14128.0,325.0,1186.0,348,Simon Moore,GK,15
349.0,8.0,20.0,2.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.8,21.8,0.0,3.2,50.0,0.0,38334.0,0.0,0.0,349,Oliver Norwood,MID,15
349.0,10.0,2.0,0.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-3653.0,36349.0,2642.0,6295.0,349,Oliver Norwood,MID,15
349.0,25.0,10.0,1.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6,0.3,0.0,0.1,49.0,-8130.0,28512.0,874.0,9004.0,349,Oliver Norwood,MID,15
349.0,29.0,1.0,0.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-4940.0,24011.0,510.0,5450.0,349,Oliver Norwood,MID,15
349.0,46.0,8.0,2.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.2,23.3,0.0,4.3,48.0,-4876.0,19361.0,479.0,5355.0,349,Oliver Norwood,MID,15
350.0,8.0,20.0,0.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,9649.0,0.0,0.0,350,Wes Foderingham,GK,15
350.0,10.0,2.0,0.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-919.0,10250.0,252.0,1171.0,350,Wes Foderingham,GK,15
350.0,25.0,10.0,0.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-988.0,9815.0,174.0,1162.0,350,Wes Foderingham,GK,15
350.0,29.0,1.0,0.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-658.0,9496.0,104.0,762.0,350,Wes Foderingham,GK,15
350.0,46.0,8.0,0.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,-594.0,9205.0,230.0,824.0,350,Wes Foderingham,GK,15
351.0,8.0,20.0,1.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,1.6,15.7,26.0,4.3,55.0,0.0,304826.0,0.0,0.0,351,George Baldock,DEF,15
351.0,10.0,2.0,2.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,18.4,3.8,2.0,2.4,55.0,-35015.0,280431.0,5974.0,40989.0,351,George Baldock,DEF,15
351.0,25.0,10.0,1.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,12.4,2.2,29.0,4.4,55.0,-38987.0,244605.0,5084.0,44071.0,351,George Baldock,DEF,15
351.0,29.0,1.0,4.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,23.6,12.9,0.0,3.7,54.0,-42243.0,203736.0,1472.0,43715.0,351,George Baldock,DEF,15
351.0,46.0,8.0,2.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,8.2,16.5,0.0,2.5,54.0,-7176.0,206350.0,18958.0,26134.0,351,George Baldock,DEF,15
352.0,8.0,20.0,0.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,11802.0,0.0,0.0,352,Jack Robinson,DEF,15
352.0,10.0,2.0,0.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,-1620.0,11824.0,374.0,1994.0,352,Jack Robinson,DEF,15
352.0,25.0,10.0,2.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.4,15.0,2.4,44.0,-1621.0,10695.0,246.0,1867.0,352,Jack Robinson,DEF,15
352.0,29.0,1.0,1.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,13.4,2.9,0.0,1.6,44.0,-136.0,11028.0,901.0,1037.0,352,Jack Robinson,DEF,15
352.0,46.0,8.0,5.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,71.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,12.6,1.3,2.0,1.6,44.0,1658.0,13426.0,3477.0,1819.0,352,Jack Robinson,DEF,15
353.0,8.0,20.0,0.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,8.8,0.8,6.0,1.6,50.0,0.0,1006715.0,0.0,0.0,353,John Egan,DEF,15
353.0,10.0,2.0,-2.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.0,50.0,-142331.0,885692.0,18701.0,161032.0,353,John Egan,DEF,15
353.0,25.0,10.0,0.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-389862.0,493796.0,4111.0,393973.0,353,John Egan,DEF,15
353.0,29.0,1.0,1.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,11.2,0.9,2.0,1.4,49.0,-94514.0,411407.0,1222.0,95736.0,353,John Egan,DEF,15
353.0,46.0,8.0,2.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,17.0,0.9,2.0,2.0,49.0,-78423.0,334285.0,2038.0,80461.0,353,John Egan,DEF,15
354.0,8.0,20.0,1.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19.2,2.3,0.0,2.2,50.0,0.0,46550.0,0.0,0.0,354,Jack O'Connell,DEF,15
354.0,10.0,2.0,2.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,21.0,0.2,0.0,2.1,50.0,-4336.0,45105.0,1311.0,5647.0,354,Jack O'Connell,DEF,15
354.0,25.0,10.0,0.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,-4195.0,42128.0,1664.0,5859.0,354,Jack O'Connell,DEF,15
354.0,29.0,1.0,0.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-16582.0,25380.0,105.0,16687.0,354,Jack O'Connell,DEF,15
354.0,46.0,8.0,0.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-6581.0,19237.0,30.0,6611.0,354,Jack O'Connell,DEF,15
355.0,8.0,20.0,2.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,10.0,32.3,2.0,4.4,55.0,0.0,781245.0,0.0,0.0,355,John Lundstram,MID,15
355.0,10.0,2.0,-1.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,-5.0,17.6,13.1,17.0,4.8,55.0,-90423.0,702490.0,14557.0,104980.0,355,John Lundstram,MID,15
355.0,25.0,10.0,2.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,17.8,52.3,31.0,10.1,54.0,-156719.0,547478.0,9129.0,165848.0,355,John Lundstram,MID,15
355.0,29.0,1.0,2.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,18.9,3.0,3.1,54.0,-96969.0,455856.0,4481.0,101450.0,355,John Lundstram,MID,15
355.0,46.0,8.0,2.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,9.4,12.3,7.0,2.9,53.0,-90653.0,367194.0,3611.0,94264.0,355,John Lundstram,MID,15
356.0,8.0,20.0,0.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,2316.0,0.0,0.0,356,Ben Osborn,MID,15
356.0,10.0,2.0,1.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,4.8,0.0,0.5,50.0,-379.0,2388.0,95.0,474.0,356,Ben Osborn,MID,15
356.0,25.0,10.0,2.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,41.0,22.0,7.8,49.0,-312.0,2274.0,82.0,394.0,356,Ben Osborn,MID,15
356.0,29.0,1.0,2.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,62.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,7.6,15.8,0.0,2.3,49.0,-57.0,2349.0,150.0,207.0,356,Ben Osborn,MID,15
356.0,46.0,8.0,0.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,-109.0,2365.0,140.0,249.0,356,Ben Osborn,MID,15
357.0,8.0,20.0,1.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12.0,15.3,41.0,6.8,60.0,0.0,45716.0,0.0,0.0,357,Oliver McBurnie,FWD,15
357.0,10.0,2.0,1.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.4,10.3,4.0,1.9,60.0,-4753.0,44872.0,4011.0,8764.0,357,Oliver McBurnie,FWD,15
357.0,25.0,10.0,1.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.2,1.3,4.0,0.7,59.0,-10941.0,34821.0,1558.0,12499.0,357,Oliver McBurnie,FWD,15
357.0,29.0,1.0,1.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,34.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.4,0.8,7.0,1.1,58.0,-8582.0,26929.0,527.0,9109.0,357,Oliver McBurnie,FWD,15
357.0,46.0,8.0,2.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,18.6,13.6,48.0,8.0,58.0,-4152.0,23384.0,1004.0,5156.0,357,Oliver McBurnie,FWD,15
359.0,8.0,20.0,0.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,28676.0,0.0,0.0,359,Lys Mousset,FWD,15
359.0,10.0,2.0,0.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,-11948.0,18158.0,1069.0,13017.0,359,Lys Mousset,FWD,15
359.0,25.0,10.0,0.0,True,2020-09-27T11:00:00Z,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-8115.0,10410.0,130.0,8245.0,359,Lys Mousset,FWD,15
359.0,29.0,1.0,0.0,False,2020-10-04T13:00:00Z,2.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,-2894.0,7857.0,42.0,2936.0,359,Lys Mousset,FWD,15
359.0,46.0,8.0,0.0,True,2020-10-18T11:00:00Z,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,-1399.0,6546.0,88.0,1487.0,359,Lys Mousset,FWD,15
360.0,8.0,20.0,1.0,True,2020-09-14T17:00:00Z,0.0,2.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,8.6,18.0,0.0,2.7,50.0,0.0,10068.0,0.0,0.0,360,Sander Berge,MID,15
360.0,10.0,2.0,2.0,False,2020-09-21T17:00:00Z,1.0,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,0.7,26.0,3.5,50.0,-495.0,10578.0,1080.0,1575.0,360,Sander Berge,MID,15
