element,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,value,transfers_balance,selected,transfers_in,transfers_out,player_id,name,position,team,gw
19,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1210,13254,751,1961,19,Lucas Torreira,MID,1,4
19,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-3038,10324,318,3356,19,Lucas Torreira,MID,1,5
19,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1479,8988,93,1572,19,Lucas Torreira,MID,1,6
19,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-827,8217,15,842,19,Lucas Torreira,MID,1,7
20,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,7504,0,0,20,Joseph Willock,MID,1,1
20,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-1555,6935,261,1816,20,Joseph Willock,MID,1,2
20,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-943,6446,528,1471,20,Joseph Willock,MID,1,3
20,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-637,6061,277,914,20,Joseph Willock,MID,1,4
20,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-562,5732,288,850,20,Joseph Willock,MID,1,5
20,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-130,5819,389,519,20,Joseph Willock,MID,1,6
20,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-163,5778,251,414,20,Joseph Willock,MID,1,7
21,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,5478,0,0,21,Reiss Nelson,MID,1,1
21,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-1235,5332,225,1460,21,Reiss Nelson,MID,1,2
21,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-913,4712,193,1106,21,Reiss Nelson,MID,1,3
21,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-370,4571,242,612,21,Reiss Nelson,MID,1,4
21,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-707,3906,60,767,21,Reiss Nelson,MID,1,5
21,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-317,3655,43,360,21,Reiss Nelson,MID,1,6
21,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,52,-71,3683,119,190,21,Reiss Nelson,MID,1,7
22,2,8,1,False,2020-09-12T11:30:00Z,0.0,3.0,1,3,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,60,0,112190,0,0,22,Edward Nketiah,FWD,1,1
22,9,19,8,True,2020-09-19T19:00:00Z,2.0,1.0,2,13,1,0,0,0,0,0,0,0,0,0,3,31,34.0,0.1,21.0,5.5,59,-34641,83645,3801,38442,22,Edward Nketiah,FWD,1,2
22,23,11,1,False,2020-09-28T19:00:00Z,3.0,1.0,3,17,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.1,2.0,0.1,59,-11025,80665,11733,22758,22,Edward Nketiah,FWD,1,3
22,29,15,1,True,2020-10-04T13:00:00Z,2.0,1.0,4,57,0,0,0,0,0,0,0,0,0,0,0,4,5.4,3.0,19.0,2.7,58,-11704,72091,6127,17831,22,Edward Nketiah,FWD,1,4
22,44,12,1,False,2020-10-17T16:30:00Z,1.0,0.0,5,7,0,0,0,0,0,0,0,0,0,0,0,3,1.2,0.5,0.0,0.2,58,-12941,61050,3395,16336,22,Edward Nketiah,FWD,1,5
22,49,9,1,True,2020-10-25T19:15:00Z,0.0,1.0,6,9,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.5,0.0,0.0,57,-5828,56582,2798,8626,22,Edward Nketiah,FWD,1,6
22,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,57,-6047,51252,1137,7184,22,Edward Nketiah,FWD,1,7
23,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,17820,0,0,23,Emile Smith Rowe,MID,1,1
23,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3896,13976,302,4198,23,Emile Smith Rowe,MID,1,2
23,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-2114,12195,485,2599,23,Emile Smith Rowe,MID,1,3
23,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1287,11046,215,1502,23,Emile Smith Rowe,MID,1,4
23,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,1518,14162,3519,2001,23,Emile Smith Rowe,MID,1,5
23,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,2822,18104,4836,2014,23,Emile Smith Rowe,MID,1,6
23,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,220,18094,1679,1459,23,Emile Smith Rowe,MID,1,7
24,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,55,0,491508,0,0,24,Bukayo Saka,MID,1,1
24,9,19,2,True,2020-09-19T19:00:00Z,2.0,1.0,2,88,0,0,0,1,0,0,0,0,0,0,0,8,7.4,20.3,30.0,5.8,54,-145334,357292,7716,153050,24,Bukayo Saka,MID,1,2
24,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,54,-81091,286264,14805,95896,24,Bukayo Saka,MID,1,3
24,29,15,8,True,2020-10-04T13:00:00Z,2.0,1.0,4,86,1,0,0,1,0,0,0,0,0,0,1,29,40.6,6.0,53.0,10.0,53,-47534,243259,9105,56639,24,Bukayo Saka,MID,1,4
24,44,12,2,False,2020-10-17T16:30:00Z,1.0,0.0,5,90,0,0,0,1,0,0,0,0,0,0,0,18,20.6,17.5,38.0,7.6,53,-24953,224096,16280,41233,24,Bukayo Saka,MID,1,5
24,49,9,3,True,2020-10-25T19:15:00Z,0.0,1.0,6,64,0,0,1,0,0,0,0,0,0,0,0,7,8.0,14.3,52.0,7.4,53,-5116,223383,18693,23809,24,Bukayo Saka,MID,1,6
24,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,53,-16230,208220,7667,23897,24,Bukayo Saka,MID,1,7
25,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,11041,0,0,25,Matteo Guendouzi,MID,1,1
25,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-2501,10787,630,3131,25,Matteo Guendouzi,MID,1,2
25,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-1535,10177,1070,2605,25,Matteo Guendouzi,MID,1,3
25,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-974,9651,537,1511,25,Matteo Guendouzi,MID,1,4
25,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-2283,7454,280,2563,25,Matteo Guendouzi,MID,1,5
25,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,-1051,6519,39,1090,25,Matteo Guendouzi,MID,1,6
25,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,47,-576,5978,22,598,25,Matteo Guendouzi,MID,1,7
26,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,0,2608,0,0,26,Gabriel Teodoro Martinelli Silva,MID,1,1
26,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-588,2378,185,773,26,Gabriel Teodoro Martinelli Silva,MID,1,2
26,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-402,2073,126,528,26,Gabriel Teodoro Martinelli Silva,MID,1,3
26,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-187,1959,106,293,26,Gabriel Teodoro Martinelli Silva,MID,1,4
26,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-172,1814,100,272,26,Gabriel Teodoro Martinelli Silva,MID,1,5
26,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-51,1795,91,142,26,Gabriel Teodoro Martinelli Silva,MID,1,6
26,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,49,-84,1730,54,138,26,Gabriel Teodoro Martinelli Silva,MID,1,7
27,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,0,216705,0,0,27,William Saliba,DEF,1,1
27,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-65518,156887,5835,71353,27,William Saliba,DEF,1,2
27,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-44835,116140,5059,49894,27,William Saliba,DEF,1,3
27,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,43,-22507,95977,3013,25520,27,William Saliba,DEF,1,4
27,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-18522,78646,3257,21779,27,William Saliba,DEF,1,5
27,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-8628,70830,1758,10386,27,William Saliba,DEF,1,6
27,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,42,-5449,65970,1085,6534,27,William Saliba,DEF,1,7
478,2,8,14,False,2020-09-12T11:30:00Z,0.0,3.0,1,74,0,3,1,0,0,0,0,0,0,0,2,35,38.6,38.0,38.0,11.5,80,0,473242,0,0,478,Willian Borges Da Silva,MID,1,1
478,9,19,2,True,2020-09-19T19:00:00Z,2.0,1.0,2,63,0,0,0,1,0,0,0,0,0,0,0,11,6.4,20.9,4.0,3.1,81,407231,1119588,474433,67202,478,Willian Borges Da Silva,MID,1,2
478,23,11,2,False,2020-09-28T19:00:00Z,3.0,1.0,3,67,0,0,0,2,0,0,0,0,0,0,0,6,0.8,13.7,0.0,1.5,81,-253539,858445,81422,334961,478,Willian Borges Da Silva,MID,1,3
478,29,15,2,True,2020-10-04T13:00:00Z,2.0,1.0,4,90,0,0,0,1,0,0,0,0,0,0,0,12,6.4,8.3,0.0,1.5,80,-2745,902846,133795,136540,478,Willian Borges Da Silva,MID,1,4
478,44,12,2,False,2020-10-17T16:30:00Z,1.0,0.0,5,68,0,0,0,1,0,0,0,0,0,0,0,9,4.6,29.5,0.0,3.4,79,-236095,667520,27924,264019,478,Willian Borges Da Silva,MID,1,5
478,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,79,-175335,500111,5542,180877,478,Willian Borges Da Silva,MID,1,6
478,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,78,-110167,397965,2777,112944,478,Willian Borges Da Silva,MID,1,7
494,2,8,15,False,2020-09-12T11:30:00Z,0.0,3.0,1,90,1,0,1,0,0,0,0,0,0,0,3,37,51.8,0.3,33.0,8.5,50,0,85593,0,0,494,Gabriel Magalhães,DEF,1,1
494,9,19,2,True,2020-09-19T19:00:00Z,2.0,1.0,2,90,0,0,0,1,0,0,0,0,0,0,0,15,32.6,0.7,2.0,3.5,50,363239,705990,412630,49391,494,Gabriel Magalhães,DEF,1,2
494,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,115293,883614,228566,113273,494,Gabriel Magalhães,DEF,1,3
494,29,15,2,True,2020-10-04T13:00:00Z,2.0,1.0,4,90,0,0,0,1,0,0,0,0,0,0,0,16,14.2,2.3,0.0,1.7,51,-1533,918411,89214,90747,494,Gabriel Magalhães,DEF,1,4
494,44,12,2,False,2020-10-17T16:30:00Z,1.0,0.0,5,90,0,0,0,1,0,0,0,0,0,0,0,13,17.0,0.4,22.0,3.9,51,-41407,890460,49770,91177,494,Gabriel Magalhães,DEF,1,5
494,49,9,2,True,2020-10-25T19:15:00Z,0.0,1.0,6,90,0,0,0,1,0,0,0,0,0,0,0,14,18.2,2.3,24.0,4.5,51,-25935,876080,29722,55657,494,Gabriel Magalhães,DEF,1,6
494,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,51,-42750,840298,13936,56686,494,Gabriel Magalhães,DEF,1,7
501,2,8,1,False,2020-09-12T11:30:00Z,0.0,3.0,1,12,0,0,0,0,0,0,0,0,0,0,0,6,5.2,1.3,4.0,1.1,50,0,115657,0,0,501,Daniel Ceballos Fernández,MID,1,1
501,9,19,8,True,2020-09-19T19:00:00Z,2.0,1.0,2,90,0,1,0,1,0,0,0,0,0,0,3,31,52.4,23.9,20.0,9.6,50,-15068,112604,12146,27214,501,Daniel Ceballos Fernández,MID,1,2
501,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,30,0,0,0,1,0,0,0,1,0,0,0,6,3.8,16.3,0.0,2.0,50,23884,150896,53185,29301,501,Daniel Ceballos Fernández,MID,1,3
501,29,15,3,True,2020-10-04T13:00:00Z,2.0,1.0,4,80,0,0,1,0,0,0,0,0,0,0,0,20,15.6,27.9,0.0,4.4,50,5720,160888,28964,23244,501,Daniel Ceballos Fernández,MID,1,4
501,44,12,2,False,2020-10-17T16:30:00Z,1.0,0.0,5,90,0,0,0,1,0,0,0,0,0,0,0,19,14.4,22.9,0.0,3.7,50,-19459,143308,11842,31301,501,Daniel Ceballos Fernández,MID,1,5
501,49,9,2,True,2020-10-25T19:15:00Z,0.0,1.0,6,90,0,0,0,1,0,0,0,0,0,0,0,17,20.0,47.8,0.0,6.8,50,-20283,124438,5035,25318,501,Daniel Ceballos Fernández,MID,1,6
501,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,-11541,114897,3519,15060,501,Daniel Ceballos Fernández,MID,1,7
526,2,8,3,False,2020-09-12T11:30:00Z,0.0,3.0,1,90,0,0,1,0,0,0,0,0,0,0,0,15,10.6,3.8,18.0,3.2,45,0,0,0,0,526,Mohamed Naser El Sayed Elneny,MID,1,1
526,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,64746,110619,89849,25103,526,Mohamed Naser El Sayed Elneny,MID,1,2
526,23,11,2,False,2020-09-28T19:00:00Z,3.0,1.0,3,90,0,0,0,3,0,0,0,0,0,0,0,17,8.0,0.6,2.0,1.1,45,-3575,110312,26010,29585,526,Mohamed Naser El Sayed Elneny,MID,1,3
526,29,15,2,True,2020-10-04T13:00:00Z,2.0,1.0,4,90,0,0,0,1,0,0,0,0,0,0,0,19,24.0,15.3,2.0,4.1,45,197,115620,16308,16111,526,Mohamed Naser El Sayed Elneny,MID,1,4
526,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-10678,106618,9987,20665,526,Mohamed Naser El Sayed Elneny,MID,1,5
526,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-3370,106534,10509,13879,526,Mohamed Naser El Sayed Elneny,MID,1,6
526,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-80,108585,11131,11211,526,Mohamed Naser El Sayed Elneny,MID,1,7
527,2,8,0,False,2020-09-12T11:30:00Z,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,527,Matt Macey,GK,1,1
527,9,19,0,True,2020-09-19T19:00:00Z,2.0,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,6374,19110,8471,2097,527,Matt Macey,GK,1,2
527,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,12312,42771,27262,14950,527,Matt Macey,GK,1,3
527,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,6542,54540,10083,3541,527,Matt Macey,GK,1,4
527,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,13044,73264,19132,6088,527,Matt Macey,GK,1,5
527,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,12424,88839,16482,4058,527,Matt Macey,GK,1,6
527,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,40,4586,94004,7656,3070,527,Matt Macey,GK,1,7
547,23,11,0,False,2020-09-28T19:00:00Z,3.0,1.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,101,299,134,33,547,Rúnar Alex Rúnarsson,GK,1,3
547,29,15,0,True,2020-10-04T13:00:00Z,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,145,957,241,96,547,Rúnar Alex Rúnarsson,GK,1,4
547,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,123,1541,324,201,547,Rúnar Alex Rúnarsson,GK,1,5
547,49,9,0,True,2020-10-25T19:15:00Z,0.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,25,1777,175,150,547,Rúnar Alex Rúnarsson,GK,1,6
547,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,7,1970,127,120,547,Rúnar Alex Rúnarsson,GK,1,7
567,44,12,0,False,2020-10-17T16:30:00Z,1.0,0.0,5,7,0,0,0,0,0,0,0,1,0,0,0,2,3.0,0.3,0.0,0.3,50,30080,36405,33915,3835,567,Thomas Partey,MID,1,5
567,49,9,2,True,2020-10-25T19:15:00Z,0.0,1.0,6,90,0,0,0,1,0,0,0,0,0,0,0,13,8.6,13.8,0.0,2.2,50,14296,51780,20017,5721,567,Thomas Partey,MID,1,6
567,64,13,0,False,2020-11-01T16:30:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,50,6000,59166,12911,6911,567,Thomas Partey,MID,1,7
12,10,15,13,True,2020-09-21T17:00:00Z,1.0,0.0,2,90,0,0,1,0,0,1,0,0,0,1,2,38,32.2,0.0,0.0,3.2,45,38079,349600,53128,15049,12,Emiliano Martínez,GK,2,2
12,22,8,6,False,2020-09-28T16:45:00Z,0.0,3.0,3,90,0,0,1,0,0,0,0,0,0,2,0,26,19.0,0.0,0.0,1.9,45,333894,783041,385360,51466,12,Emiliano Martínez,GK,2,3
12,30,11,3,True,2020-10-04T18:15:00Z,7.0,2.0,4,90,0,0,0,2,0,0,0,0,0,6,0,22,42.0,0.0,0.0,4.2,46,154802,970195,202024,47222,12,Emiliano Martínez,GK,2,4
12,43,9,9,False,2020-10-18T18:15:00Z,0.0,1.0,5,90,0,0,1,0,0,0,0,0,0,5,2,30,28.4,0.0,0.0,2.8,47,419020,1479843,459020,40000,12,Emiliano Martínez,GK,2,5
12,50,10,3,True,2020-10-23T19:00:00Z,0.0,3.0,6,90,0,0,0,3,0,0,0,0,0,6,0,22,51.8,0.0,0.0,5.2,48,373882,1890748,389263,15381,12,Emiliano Martínez,GK,2,6
12,59,16,0,True,2020-11-01T12:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,48,94491,1988850,125956,31465,12,Emiliano Martínez,GK,2,7
28,10,15,0,True,2020-09-21T17:00:00Z,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-358,4151,197,555,28,Tom Heaton,GK,2,2
28,22,8,0,False,2020-09-28T16:45:00Z,0.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-445,3823,179,624,28,Tom Heaton,GK,2,3
28,30,11,0,True,2020-10-04T18:15:00Z,7.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-204,3703,118,322,28,Tom Heaton,GK,2,4
28,43,9,0,False,2020-10-18T18:15:00Z,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-191,3605,256,447,28,Tom Heaton,GK,2,5
28,50,10,0,True,2020-10-23T19:00:00Z,0.0,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-203,3447,118,321,28,Tom Heaton,GK,2,6
28,59,16,0,True,2020-11-01T12:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-173,3306,41,214,28,Tom Heaton,GK,2,7
29,10,15,0,True,2020-09-21T17:00:00Z,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1073,32682,2374,3447,29,Ahmed El Mohamady,DEF,2,2
29,22,8,0,False,2020-09-28T16:45:00Z,0.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-3639,30390,1678,5317,29,Ahmed El Mohamady,DEF,2,3
29,30,11,1,True,2020-10-04T18:15:00Z,7.0,2.0,4,10,0,0,0,0,0,0,0,0,0,0,0,4,3.6,11.1,2.0,1.7,45,-3359,27770,639,3998,29,Ahmed El Mohamady,DEF,2,4
29,43,9,0,False,2020-10-18T18:15:00Z,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-2084,26449,1041,3125,29,Ahmed El Mohamady,DEF,2,5
29,50,10,0,True,2020-10-23T19:00:00Z,0.0,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1326,25430,827,2153,29,Ahmed El Mohamady,DEF,2,6
29,59,16,0,True,2020-11-01T12:00:00Z,,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1212,24502,517,1729,29,Ahmed El Mohamady,DEF,2,7
30,10,15,0,True,2020-09-21T17:00:00Z,1.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-793,18213,1411,2204,30,Henri Lansbury,MID,2,2
30,22,8,0,False,2020-09-28T16:45:00Z,0.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1536,17246,1138,2674,30,Henri Lansbury,MID,2,3
30,30,11,0,True,2020-10-04T18:15:00Z,7.0,2.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1320,16195,380,1700,30,Henri Lansbury,MID,2,4
30,43,9,0,False,2020-10-18T18:15:00Z,0.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,45,-1722,14623,292,2014,30,Henri Lansbury,MID,2,5
30,50,10,0,True,2020-10-23T19:00:00Z,0.0,3.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,44,-1089,13756,889,1978,30,Henri Lansbury,MID,2,6
